variant,epoch,train/loss_epoch,train/trajectory_loss,train/proposal_world_refine_gate,train/proposal_world_score_gate,train/residual_alpha,val/score_epoch,val/l2,val/score_hit_rate,val/top_5_score_hit_rate
static_bev_refiner,0,1.3638870853576643,0.5385817277209498,,,-7.000510174239721e-08,0.952298641204834,0.43618377079604603,0.09375,0.359375
static_bev_refiner,1,1.512945695167846,0.5379488863940125,,,-4.153082997504498e-07,0.952298641204834,0.4361837707959868,0.09375,0.359375
static_bev_refiner,2,1.579531336691557,0.6548304776176428,,,-1.1552338747833346e-06,0.952298641204834,0.4358597689201984,0.09375,0.359375
static_bev_refiner,3,1.4477401129404384,0.6200754018789443,,,-2.3523818555304388e-06,0.952298641204834,0.4358597691676482,0.09375,0.359375
proposal_world,0,1.437449468571409,0.5408590898963141,-1.078817167435124e-08,-1.9208318666435846e-08,,0.952298641204834,0.43618377079610604,0.09375,0.359375
proposal_world,1,1.4948667335139476,0.6526133208285386,2.121813681144058e-07,-3.3209767646980026e-07,,0.952298641204834,0.4361837707962282,0.09375,0.359375
proposal_world,2,1.3960218071241184,0.6007447200626744,7.15610207535633e-07,-8.697224949116844e-07,,0.952298641204834,0.4358597676976157,0.09375,0.359375
proposal_world,3,1.4369139062335943,0.5061547334400754,1.2291205706560504e-06,-1.8218373085687745e-06,,0.952298641204834,0.43585976770370805,0.09375,0.359375
